11332:17,168,698,986,2139,2239,31188,43198,65242,85124
11360:17,76,669,866,12307,81883,81941,81965,81967,81997
11363:17,76,301,302,354,866,1462,2292,5812,18239
11378:17,70,76,81,238,564,698,986,2139,30348
11388:17,190,901,925,16804,23839,33330,34115,43418,76685
11394:17,616,856,1030,1606,5149,8968,12776,16480,26483
11404:17,76,518,654,1388,1550,4292,6094,19963,78725
11414:17,76,301,302,654,866,14778,18319,59953,84640
11418:984,1400,1527,6024,6678,7180,8860,13368,28387,95211
11419:70,84,182,302,354,654,866,1545,12399,18239
11426:17,236,654,776,4724,10682,14336,21816,39433,112723
11427:76,3054,3477,4575,8574,10003,12332,25910,31879,75530
11428:8,17,58,84,302,354,616,654,866,54107
11431:17,76,81,285,669,836,866,2745,3273,16044
11437:17,76,226,262,508,986,1730,1902,10438,33449
11439:17,757,5117,9548,23692,48106,66144,69690,79410,93409
11444:17,29,58,518,616,654,1839,9335,32520,80244
11458:58,483,616,658,1196,3057,4083,9716,17800,24893
11462:17,65,931,1410,2139,2194,5117,7415,11670,58382
11463:15,29,58,301,354,542,861,1405,1762,8276
11484:8,15,17,58,542,616,713,7841,13523,34601
11507:17,226,361,500,616,650,736,2139,5729,11070
11510:17,29,58,76,138,190,542,616,650,654
11511:17,866,986,2520,7127,13400,25588,44717,56430,76547
11525:6,17,285,302,354,650,654,1550,2361,19963
11529:17,29,301,302,495,726,6968,25765,58296,91340
11535:58,76,155,302,654,2265,7627,11176,14966,19963
11537:17,186,866,1342,3378,3704,7478,22713,46421,75721
11538:15,17,29,58,84,138,162,354,616,36105
11540:4600,5145,13894,19065,42559,45339,50973,63412,100124,118821
11552:58,84,302,361,616,650,654,866,5702,5987
11554:17,189,631,1352,1527,1712,2880,3107,6434,10041
11558:17,1208,1539,1825,3184,6094,7620,10083,81462,108063
11569:15,29,285,289,394,518,542,616,650,726
11584:15,17,289,542,564,650,654,861,944,1196
11586:17,119,616,1097,1405,3233,6324,24467,30143,55062
11603:17,190,302,394,409,616,654,837,12544,57530
11606:29,58,84,301,518,564,591,650,654,25271
11614:2447,4699,4719,5598,9190,9354,13335,20490,37507,81340
11616:17,58,302,1196,1403,2030,2369,3231,6356,14857
11651:17,58,76,224,285,302,616,650,654,43338
11657:17,29,84,518,1058,35609,36412,36785,76822,83193
11660:6,17,58,84,138,354,616,650,1476,1762
11670:17,58,76,182,302,650,654,866,1245,7029
11676:262,780,1749,2241,3137,5767,7211,16286,16404,24132
11685:17,76,302,616,650,654,974,1044,7560,45920
11699:17,44,76,81,669,866,5403,39408,39466,41511
11700:58,76,138,302,354,616,654,866,1102,1568
11716:58,84,301,302,354,361,654,866,899,2337
11719:17,76,262,378,500,508,780,1023,1455,1462
